post_created,post_text,user_id
Thu Jan 12 08:02:06 +0000 2017, Happy Birthday Linda! I have the next 4 days off.  Ill celebrate for you! 😜🍺🍻🥂🍾🍹🍷🥃🎂,894149342
Thu Jan 12 07:53:55 +0000 2017, I just thought of our President leaving in 8 days and cried my eyes out. 😭,894149342
Wed Jan 11 22:13:33 +0000 2017, Agreed!,894149342
Wed Jan 11 20:36:26 +0000 2017, Oooh. Ill come with. Then Ill have to check with ATT. 😒,894149342
Wed Jan 11 18:07:11 +0000 2017, Sorry. I wouldnt have said it if I didnt have the TV on and his press conference suddenly came on and ruined my morning. 😕,894149342
Wed Jan 11 18:01:22 +0000 2017, We have so much to look forward to during his tenure. 🙄😒😔,894149342
Wed Jan 11 07:55:18 +0000 2017, Ill just watch the next 4 years and pretend hes still president.,894149342
Wed Jan 11 07:47:50 +0000 2017, Did you watch his farewell speech? It made me sadder than I possibly could be. 😔,894149342
Wed Jan 11 07:06:28 +0000 2017, 👍Enjoy!,894149342
Wed Jan 11 07:03:06 +0000 2017,  We did over the holidays! 😂,894149342
Wed Jan 11 07:00:18 +0000 2017,  Nope! Hurry up! 👍,894149342
Wed Jan 11 06:59:01 +0000 2017,  I think tonights episode was 10 or 11.,894149342
Wed Jan 11 06:57:44 +0000 2017,  I think they got a full order... I think 18 is what I recall reading.,894149342
Wed Jan 11 06:15:57 +0000 2017, Hey. I never know whats on 📺! Lol,894149342
Wed Jan 11 06:14:59 +0000 2017, I only accidentally happened upon it. Since I just usually leave my 📺 on in the background.,894149342
Wed Jan 11 06:14:07 +0000 2017, You lost them at Seinfeld . 😂,894149342
Wed Jan 11 06:01:17 +0000 2017,I love Jack on  . I think I say that after every episode.  ,894149342
Wed Jan 11 03:16:11 +0000 2017, It was so painful to listen to this speech. It was amazing. But it means its real.Hes really leaving in 10 days.😭ObamaFarewell,894149342
Wed Jan 11 03:03:09 +0000 2017,  Killed me. Was driving in traffic listening on NPR. 😫Hes really leaving. I cant. ObamaFarewell,894149342
Wed Jan 11 03:01:14 +0000 2017,Yes we can Mr. President! Yes we can! ObamaFarewell,894149342
Tue Jan 10 18:09:38 +0000 2017, I enjoyed it! See the process. Be a part of it. I also use to be a criminal justice major (didnt finish).,894149342
Tue Jan 10 17:24:25 +0000 2017, Jury duty is fun!,894149342
Tue Jan 10 01:31:51 +0000 2017, Heading home soon in LA traffic... Most likely will be horrible. 😔,894149342
Tue Jan 10 00:22:52 +0000 2017, Finally!!!,894149342
Mon Jan 09 23:58:59 +0000 2017,F**k!!!  This conference call is sooooooo long! 😫,894149342
Mon Jan 09 21:06:40 +0000 2017, Damn you Jo!!! 😫,894149342
Mon Jan 09 19:32:39 +0000 2017, Or even half as overrated! 👍,894149342
Mon Jan 09 17:38:00 +0000 2017, Its probably one of those magic mirrors that tells him hes the greatest and has the best hair everyday. 😒,894149342
Mon Jan 09 03:43:51 +0000 2017, Well at least you know I watch This Is Us! 👍✌️,894149342
Mon Jan 09 03:42:19 +0000 2017, I love how you explained the show cuz you know Ive never heard of it! 😂,894149342
Mon Jan 09 03:38:16 +0000 2017, Who won?,894149342
Sun Jan 08 18:18:19 +0000 2017, I dont even know 5 characters! 😂,894149342
Sun Jan 08 17:57:22 +0000 2017,Today is Sunday. That makes tomorrow Monday 😔. But I do have Thursday to look forward to! 4 day weekend off! 🤗,894149342
Sat Jan 07 06:58:49 +0000 2017, Thats why we all in LA... even if you live close itll take a while! 😂😉,894149342
Sat Jan 07 06:51:39 +0000 2017," Not that far, but traffic makes it seem far. I use to drive 75 miles rnd trip &amp; it was faster. It was opposite LA traffic. 🙄",894149342
Sat Jan 07 06:49:16 +0000 2017,  Go get ready for your run!!!  👍✌️,894149342
Sat Jan 07 06:48:50 +0000 2017,  Pretty bad. Left at 530p. Got home at 715p. 😒,894149342
Sat Jan 07 00:15:02 +0000 2017,  Noooo! Cuz then theres LA traffic! 😫😫😫😫😫😫😫😫😫😫😫😫,894149342
Sat Jan 07 00:04:31 +0000 2017,  👍🤗✌️!!!  Good luck! Now Im going to savor the last 1.5 hours. 😫,894149342
Fri Jan 06 23:14:36 +0000 2017,  Now its 2 hours and 15 minutes... Time is Sure flying by! 😒,894149342
Fri Jan 06 22:53:00 +0000 2017,  Woohoo!!!  And I have 2.5 more hours of work left! Then Im out! 😂,894149342
Fri Jan 06 18:28:02 +0000 2017,"  A while for retirement, but not a while for the daily grind of adulthood working schedules! 😔",894149342
Fri Jan 06 17:59:40 +0000 2017," Then that means my time will be floating by, cuz its not fun! 😂",894149342
Fri Jan 06 17:38:25 +0000 2017, Funny how you just got home from work and Im starting work... My going home countdown begins! 😂,894149342
Fri Jan 06 17:31:28 +0000 2017, Look harder! Stat! 😂,894149342
Fri Jan 06 17:28:11 +0000 2017, Can you go back and watch epi 1?,894149342
Fri Jan 06 17:23:31 +0000 2017, What? How did you miss epi 1? But youll love the rest!,894149342
Fri Jan 06 17:18:23 +0000 2017, But I hope you enjoyed your time off!,894149342
Fri Jan 06 17:18:08 +0000 2017, Well its sad for me every week and I had no winter break! 😂,894149342
Fri Jan 06 17:10:00 +0000 2017,Thank goodness its Friday! Let me get through this workday so I can take a nap! 💤,894149342
Fri Jan 06 16:43:54 +0000 2017, Did you enjoy it? Its so good! Even better to come!,894149342
Thu Jan 05 06:49:45 +0000 2017, You can make it a tradition and water the lawn again... Just sayin. ),894149342
Wed Jan 04 23:41:18 +0000 2017, Huh? Whats that? 😳,894149342
Wed Jan 04 23:41:11 +0000 2017, Annoying right? 😂,894149342
Wed Jan 04 20:46:26 +0000 2017, Um...  looks like u should send me a New Years gift!!! 😂😂😂.  Kidding.,894149342
Wed Jan 04 19:50:58 +0000 2017,I hate it when my Apple Watch tells me to stand up... I cant really do that sitting in LA traffic. 😂,894149342
Wed Jan 04 18:48:09 +0000 2017,  Is that a U.K. thing? 😂 its still awesome!,894149342
Wed Jan 04 17:37:31 +0000 2017, Lol. Whats on top of the hat? A ball of puff? 😂,894149342
Wed Jan 04 05:15:54 +0000 2017,Lakers on 🔥 tonight! Lets get the W LA! 🏀,894149342
Wed Jan 04 04:47:59 +0000 2017," Lol. True, true! Ill accept that! 👍✌️☺️",894149342
Wed Jan 04 04:45:16 +0000 2017, and you know who is in charge? HR! They never let you do anything you want to! 😂😂😂,894149342
Wed Jan 04 04:44:09 +0000 2017," Im not that large, and not that in charge (only in my own head I am). And my job is not that serious. 😂😜",894149342
Wed Jan 04 00:23:22 +0000 2017, It must have been picked up from the educational E channel! 😂Nite!,894149342
Wed Jan 04 00:17:16 +0000 2017, Sure. Okay. Um. Yea. 😜,894149342
Wed Jan 04 00:02:50 +0000 2017, Fingers crossed!,894149342
Wed Jan 04 00:02:33 +0000 2017, Oh my goodness! Watch an educational documentary. STAT!!! 😂😂😂,894149342
Wed Jan 04 00:01:33 +0000 2017, Haha...  arent Heidi and Spencer American?,894149342
Wed Jan 04 00:01:07 +0000 2017, Thats good.,894149342
Tue Jan 03 23:57:44 +0000 2017, What are you watching? 😂😂😂,894149342
Tue Jan 03 23:56:43 +0000 2017, Its still something! 👍,894149342
Tue Jan 03 21:56:20 +0000 2017, Seriously. 🙄,894149342
Tue Jan 03 21:54:24 +0000 2017, Yup! But hey! You found a job? 😃🤗,894149342
Tue Jan 03 20:58:42 +0000 2017,"HR emailed, called, and texted me on my work cell phone. When I finally responded, it wasnt even anything important! And its my day off! 😒",894149342
Mon Jan 02 22:04:40 +0000 2017, Thanks! Its going. Just need to get through 3 more hours! 😂,894149342
Mon Jan 02 21:58:57 +0000 2017, I didnt even have 2 weeks off. Its just grim. 😫. But have fun at work tomorrow!!!,894149342
Mon Jan 02 17:57:20 +0000 2017, Thanks. That makes me feel better. 😂😒,894149342
Mon Jan 02 17:41:28 +0000 2017,Am I one of the few people who has to work today? 😔,894149342
Sun Jan 01 22:21:31 +0000 2017,Ive physically been lazing in bed all day and just realized it is past 2pm. 😂,894149342
Sun Jan 01 08:01:29 +0000 2017,Happy New Year!!! Now I can go to sleep! 😂,894149342
Sun Jan 01 05:09:52 +0000 2017,  I have 3 more hours...  but I might fall asleep by then! Im exhausted. 😂,894149342
Sun Jan 01 05:04:12 +0000 2017,  Happy New Year! ,894149342
Sun Jan 01 04:06:08 +0000 2017," Also, my friend is mad...  I cancelled on going out tonight! Im sooooo tired! I wanna celebrate by staying in and sleep! 😂",894149342
Sun Jan 01 03:56:25 +0000 2017," Girl, its only 8pm here and I wanna go to bed! 😂",894149342
Sun Jan 01 01:06:03 +0000 2017, Im hoping! And yours as well! 🍾🎉,894149342
Sun Jan 01 01:01:40 +0000 2017, Happy New Year Linda!,894149342
Sat Dec 31 22:02:35 +0000 2016, Happy New Year! May 2017 be filled with amazingness for you!!!  💜,894149342
Sat Dec 31 06:43:03 +0000 2016, Yup! My friend keeps texting me things so we can do tomorrow and I keep vetoing! I want to sleep and chillax! 😂,894149342
Fri Dec 30 22:24:00 +0000 2016, Still good for you though! 😂,894149342
Fri Dec 30 21:56:57 +0000 2016, Now you just have to spend money on a bunch of extra bands! Woohoo!!! 🎂👍😂🤗,894149342
Fri Dec 30 21:08:03 +0000 2016, I just bought one! And then o ordered a bunch of different bands from Amazon. 😂,894149342
Fri Dec 30 07:43:11 +0000 2016, I dont accomplish things I need to at home either cuz Im usually tired from not accomplishing things at work! 😂,894149342
Fri Dec 30 02:15:35 +0000 2016,I dont think I accomplished anything I needed to at work today. 😒,894149342
Mon Dec 26 15:12:12 +0000 2016, Woohoo! Ill take it! 😂,894149342
Mon Dec 26 14:59:18 +0000 2016, I have more shame...  only 6/20. 😔,894149342
Sun Dec 25 21:26:54 +0000 2016, Looks freezing! 😳,894149342
Sun Dec 25 20:01:42 +0000 2016, Currently here in LA we are at a cool 49 degrees f! Not bad.,894149342
Sun Dec 25 17:00:13 +0000 2016, Indeed I will!!! Except Ill hold off the drinking part until after morning. 😂,894149342
Sun Dec 25 16:59:30 +0000 2016,Merry Merry Christmas everyone!!!,894149342
Sat Dec 24 15:47:22 +0000 2016, True!!! 🌲⛄🎅🏻🍫,894149342
Sat Dec 24 15:33:52 +0000 2016, Thats me!!!  Lol!!!  😂,894149342
Sat Dec 24 15:33:29 +0000 2016, Lol. Somehow I dont think youll be getting heatstroke! 😂,894149342
Sat Dec 24 15:02:05 +0000 2016, Yes and Yes! I actually have no clue where my umbrellas are! We rarely have rain! 😂,894149342
Sat Dec 24 05:23:27 +0000 2016, Merry Xmas Jo! Hope you have a great holiday! 🎅🏻🌲⛄,894149342
Sat Dec 24 05:22:59 +0000 2016, I was too lazy to get another blanket so I grabbed another sweater instead and am wearing layers! 😂,894149342
Sat Dec 24 04:18:53 +0000 2016,"51 degrees and rain... Im sooooo cold! 

WeakSauceFromLAWhoIsNotUseToTheCold 😂",894149342
Sat Dec 24 01:15:27 +0000 2016," Im hoping when Im leaving work in Century City to DTLA in a few, itll be traffic free! 🙏👍",894149342
Fri Dec 23 20:35:20 +0000 2016, I need to finish shopping! 👍,894149342
Thu Dec 22 20:38:52 +0000 2016, Tru dat! But I just ate so that makes me happy now! 😂,894149342
Thu Dec 22 19:21:20 +0000 2016, Girl! I be hungry and I aint gonna make something for myself! 😜,894149342
Thu Dec 22 18:48:27 +0000 2016, Im gonna get out now! Finally! Meeting a friend for lunch. 😉,894149342
Thu Dec 22 17:59:58 +0000 2016, Just like me! I ignore my mom too! 😜,894149342
Thu Dec 22 17:58:25 +0000 2016, And its raining outside. I like staying in bed when it rains.,894149342
Thu Dec 22 17:57:50 +0000 2016, Glad my mom doesnt say that to me! 😂,894149342
Thu Dec 22 17:54:50 +0000 2016, Ive been up since 7am. I just havent left my bed! 😂,894149342
Thu Dec 22 17:24:33 +0000 2016, Butt is physically still in bed. Im so lazy! So tired from work but glad I have today off. But running errands is like work! 😫,894149342
Thu Dec 22 16:59:24 +0000 2016,I really need to get out of the comforts of my warm bed and go last minute xmas shopping. 😔,894149342
Wed Dec 21 21:05:27 +0000 2016, Only if you are doing phone deliveries! 🎅🏻📞,894149342
Wed Dec 21 21:04:37 +0000 2016, Im bot exactly sure curry will help though! 😂,894149342
Wed Dec 21 18:06:00 +0000 2016, Woohoo! 9/10 and these versions of games are U.K. Versions! But some are still similar! 🤗,894149342
Sun Dec 18 16:58:34 +0000 2016, Great job lady! Also love the song! 🤗,894149342
Sun Dec 18 04:42:01 +0000 2016, Sure! What up! Merry Xmas!,894149342
Fri Dec 16 21:35:17 +0000 2016, Good luck too!!!,894149342
Fri Dec 16 21:29:19 +0000 2016, Me too! Doing cards this weekend! 😳,894149342
Fri Dec 16 21:08:28 +0000 2016, Im doing all my XMas errands today. Last minute gifts. Post office run... 🌲⛄🎅🏻,894149342
Fri Dec 16 20:55:16 +0000 2016, I think you accidentally followed me... But I actually met ur folks in LA shopping mall once! They were speaking of u proudly!👍🤗,894149342
Wed Dec 14 17:10:27 +0000 2016, Darn it! 😂,894149342
Wed Dec 14 04:13:38 +0000 2016, Buddy!!! Stop!!! 😂,894149342
Wed Dec 14 02:13:16 +0000 2016, So true! 😂,894149342
Thu Jan 12 08:13:21 +0000 2017,"Im just a little boy from Bradford and now Im smashing it
HappyBirthdayZaynMalik ",2780518314
Thu Jan 12 08:11:06 +0000 2017,"Be happy, Zayn.
HappyBirthdayZaynMalik ",2780518314
Thu Jan 12 00:15:18 +0000 2017,"Zayn ya tiene 24 en UK 
24DetailsOfZayn ",2780518314
Thu Jan 12 00:13:30 +0000 2017,24DetailsOfZayn is currently trending worldwide 👑🎂💓🎉🎁,2780518314
Thu Jan 12 00:08:19 +0000 2017,"You deserve all the happiness the world deserves all the love and affection of the world, I am very proud of you. ❤️
24DetailsOfZayn",2780518314
Thu Jan 12 00:07:23 +0000 2017,You deserve all the happiness in the world baby  ✨💛💫24DetailsOfZayn ,2780518314
Thu Jan 12 00:06:18 +0000 2017,"This man, changed me. 

His voice, his thoughts, his hope, his kindness. That changed me. 
24DetailsOfZayn  ",2780518314
Thu Jan 12 00:05:31 +0000 2017,24DetailsOfZayn rt while you still can ,2780518314
Thu Jan 12 00:04:26 +0000 2017,my favourite smile 24DetailsOfZayn ,2780518314
Thu Jan 12 00:03:27 +0000 2017,"24DetailsOfZayn
- his vocals
- his sexyness
- his music 
- his charisma
- his smile
- his eyes
- his hair
;)",2780518314
Thu Jan 12 00:02:40 +0000 2017,his veins 24DetailsOfZayn ,2780518314
Wed Jan 11 14:18:42 +0000 2017,"Zayn is the 22nd most streamed artist on  

Pillowtalk for BestMusicVideo at the iHeartAwards. ",2780518314
Mon Jan 09 16:23:24 +0000 2017,Were voting for PillowTalk by  for BestMusicVideo at the iHeartAwards ,2780518314
Sun Jan 08 13:02:14 +0000 2017,Did you enjoy Zayns AMAs winning speech? Lets make it happen again! 🔥 PillowTalk BestMusicVideo iHeartAwards ,2780518314
Sun Jan 08 02:04:13 +0000 2017, .  Please play IDontWannaLiveForever by zayn  and taylor MostRequestedLive,2780518314
Sun Jan 08 02:00:08 +0000 2017,.   Please play IDontWannaLiveForever by  and  MostRequestedLive thank you,2780518314
Sun Jan 08 01:55:03 +0000 2017,   Please play IDontWannaLiveForever by  and  MostRequestedLive,2780518314
Sun Jan 08 01:16:30 +0000 2017,.   Please play IDontWannaLiveForever by  and  MostRequestedLive,2780518314
Sun Jan 08 01:02:48 +0000 2017," . We wanna hear IDontWannaLiveForever by  &amp; . Play it, thank you! MostRequestedLive",2780518314
Sun Jan 08 00:56:42 +0000 2017,  I Dont Wanna Live Forever by  and  MostRequestedLive,2780518314
Sun Jan 08 00:54:38 +0000 2017,  I Dont Wanna Live Forever by ZAYN &amp; Taylor Swift  MostRequestedLive,2780518314
Sun Jan 08 00:53:11 +0000 2017,   MostRequestedLive I request I Dont Wanna Live Forever by ZAYN and Taylor Swift please 🙌,2780518314
Sun Jan 08 00:15:40 +0000 2017,   MostRequestedLive I request I Dont Wanna Live Forever by ZAYN and Taylor Swift please 🙌,2780518314
Sun Jan 08 00:12:28 +0000 2017,  MostRequestedLive I request I Dont Wanna Live Forever by ZAYN and Taylor Swift please,2780518314
Sun Jan 08 00:10:45 +0000 2017," Please , play I Dont Wanna Live Forever by ZAYN &amp; Taylor Swift on MostRequestedLive",2780518314
Sat Jan 07 20:52:59 +0000 2017,"RT = VOTO 
USEM VOTE FOR ZAYLENA
PILLOWTALK BestMusicVideo iHeartAwards ",2780518314
Sat Jan 07 17:08:35 +0000 2017,Were voting for PillowTalk by  for BestMusicVideo at the iHeartAwards ,2780518314
Sat Jan 07 00:19:57 +0000 2017,"ZAYN OUR BABY 
Pillowtalk by  for BestMusicVideo at the iHeartAwards ",2780518314
Sat Jan 07 00:07:39 +0000 2017,"ZAYN OUR BABY
ONE RT = ONE VOTE
Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Sat Jan 07 00:05:18 +0000 2017,❤ ZAYN OUR BABY Pillowtalk BestMusicVideo iHeartAwards ,2780518314
Fri Jan 06 23:27:25 +0000 2017,"ZAYN OUR BABY 
PILLOWTALK BestMusicVideo iHeartAwards let win this",2780518314
Fri Jan 06 23:26:30 +0000 2017,"ZAYN OUR BABY 
PILLOWTALK BestMusicVideo iHeartAwards vote zquad",2780518314
Fri Jan 06 23:25:23 +0000 2017,"ZAYN OUR BABY 
PILLOWTALK BestMusicVideo iHeartAwards",2780518314
Fri Jan 06 23:18:23 +0000 2017,"ZAYN OUR BABY

Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards ",2780518314
Fri Jan 06 23:17:10 +0000 2017,"ZAYN OUR BABY zquad
RTs count as votes!  Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 23:13:37 +0000 2017,"ZAYN OUR BABY
RTs count as votes!  Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 23:12:14 +0000 2017,"ZAYN OUR BABY

Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards ",2780518314
Fri Jan 06 23:11:27 +0000 2017,"Maior babyboy q vc respeita 

ZAYN OUR BABY 

Retweet this to vote! 
PILLOWTALK BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 23:06:53 +0000 2017,"Ouvindo Shape Of You do Edzin.
ZAYN OUR BABY 
PILLOWTALK BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 23:06:04 +0000 2017,"ZAYN OUR BABY
RTs count as votes!  Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 22:57:58 +0000 2017,"ZAYN OUR BABY

Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards 

 ",2780518314
Fri Jan 06 22:55:54 +0000 2017,"ZAYN OUR BABY

•Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 22:52:55 +0000 2017,"ZAYN OUR BABY
PILLOWTALK BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 22:48:20 +0000 2017,"RT = VOTO 
Zquad
ZAYN OUR BABY 
PILLOWTALK BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 22:46:59 +0000 2017,"ZAYN OUR BABY

Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards ",2780518314
Fri Jan 06 19:32:57 +0000 2017,"ZAYN FOR BEST VIDEO

•Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 19:12:19 +0000 2017,"ZAYN FOR BEST VIDEO

•Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 19:03:15 +0000 2017,"ZAYN FOR BEST VIDEO 

Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards ",2780518314
Fri Jan 06 18:59:45 +0000 2017,"RT  
 
ZAYN FOR BEST VIDEO 
Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 18:53:32 +0000 2017,"ZAYN FOR BEST VIDEO

•Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 18:52:34 +0000 2017,"ZAYN FOR BEST VIDEO
RT to help  win BestMusicVideo with Pillowtalk at the iHeartAwards ! ",2780518314
Fri Jan 06 18:49:25 +0000 2017,"ZAYN FOR BEST VIDEO 

Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 18:47:32 +0000 2017,"ZAYN FOR BEST VIDEO 

PILLOWTALK BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 18:44:39 +0000 2017,"ZAYN FOR BEST VIDEO
Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 18:42:30 +0000 2017,"ZAYN FOR BEST VIDEO

Pilllowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 18:41:48 +0000 2017,"ZAYN FOR BEST VIDEO

•Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 18:41:00 +0000 2017,"ZAYN FOR BEST VIDEO 
Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 18:39:56 +0000 2017,"RETWEET FOR VOTE

PILLOWTALK BestMusicVideo iHeartRadioAwards ",2780518314
Fri Jan 06 18:39:03 +0000 2017,"ZAYN FOR BEST VIDEO

•Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 18:38:05 +0000 2017,"ZAYN FOR BEST VIDEO

•Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 18:35:32 +0000 2017,"ZAYN FOR BEST VIDEO 

Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 18:34:19 +0000 2017,"ESTAMOS NOS TRENDS 
AHHHHHHHHHHHHHHHHHHHH
ZAYN FOR BEST VIDEO 

PILLOWTALK BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 18:32:17 +0000 2017,"ZAYN FOR BEST VIDEO 

PILLOWTALK BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 18:29:09 +0000 2017,"ZAYN FOR BEST VIDEO 

Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 18:18:51 +0000 2017,"ZAYN FOR BEST VIDEO

Pillowtalk BestMusicVideo iHeartAwards 🔥 ",2780518314
Fri Jan 06 18:16:16 +0000 2017,"RT FOR A VOTE
rt galera

ZAYN FOR BEST VIDEO
PillowTalk BestMusicVideo IHeartAwards ",2780518314
Fri Jan 06 16:50:22 +0000 2017,"ZAYN FOR BEST VIDEO 
Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 16:45:29 +0000 2017,"ZAYN FOR BEST VIDEO 
Im voting for PillowTalk by  for BestMusicVideo at the iHeartAwards ",2780518314
Fri Jan 06 16:44:02 +0000 2017,"ZAYN FOR BEST VIDEO 
Pillowtalk by  for BestMusicVideo at the iHeartAwards ",2780518314
Fri Jan 06 16:36:46 +0000 2017,"ZAYN FOR BEST VIDEO

Were voting for Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 16:34:19 +0000 2017,"ZAYN FOR BEST VIDEO 

RTs! Quote/reply with the following hashtags Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 16:17:19 +0000 2017,"ZAYN FOR BEST VIDEO 
Cc
Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 16:01:56 +0000 2017,"ZAYN FOR BEST VIDEO 

RTs count Quote/reply with the following hashtags Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 15:39:03 +0000 2017,"ZAYN FOR BEST VIDEO 

RTs Quote/reply with the following hashtags Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 15:37:57 +0000 2017,"ZAYN FOR BEST VIDEO 

Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 15:35:56 +0000 2017,"ZAYN FOR BEST VIDEO 
Pillowtalk by  for BestMusicVideo at the iHeartAwards ",2780518314
Fri Jan 06 15:31:23 +0000 2017,"ZAYN FOR BEST VIDEO 
Im voting for PillowTalk by  for BestMusicVideo at the iHeartAwards ",2780518314
Fri Jan 06 15:30:39 +0000 2017,"ZAYN FOR BEST VIDEO 

Pillowtalk BestMusicVideo iHeartAwards  ",2780518314
Fri Jan 06 15:28:55 +0000 2017,"ZAYN FOR BEST VIDEO 

RTs  Quote/reply with the following hashtags Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 15:19:46 +0000 2017,"ZAYN FOR BEST VIDEO 

Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 15:16:03 +0000 2017,"ZAYN FOR BEST VIDEO 

Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 15:06:32 +0000 2017,"Lets fly 

ZAYN FOR BEST VIDEO 

iHeartAwards BestMusicVideo PillowTalk ",2780518314
Fri Jan 06 15:03:20 +0000 2017,"ZAYN FOR BEST VIDEO 

 Quote/reply with the following hashtags Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 14:59:41 +0000 2017,"Fans are trying to trend ZAYN FOR BEST VIDEO 

Lets help them out! Pillowtalk BestMusicVideo iHeartAwards",2780518314
Fri Jan 06 14:58:36 +0000 2017,"ZAYN FOR BEST VIDEO 

Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 14:56:56 +0000 2017,"ZAYN FOR BEST VIDEO 
Im voting for PillowTalk by  for BestMusicVideo at the iHeartAwards ",2780518314
Fri Jan 06 14:55:46 +0000 2017,"ZAYN FOR BEST VIDEO 

! Quote/reply with the following hashtags Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 14:54:17 +0000 2017,"Sdd Zayn com cabelo de marshmallow 
ZAYN FOR BEST VIDEO

 PILLOWTALK BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 14:53:02 +0000 2017,"ZAYN IS ART.

ZAYN FOR BEST VIDEO 
Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 14:52:09 +0000 2017,"Lets do a vote spree! ZAYN FOR BEST VIDEO

Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 14:50:49 +0000 2017,"ZAYN FOR BEST VIDEO 
Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 14:49:54 +0000 2017,"ZAYN FOR BEST VIDEO 

Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 14:47:59 +0000 2017,ZAYN FOR BEST VIDEO Pillowtalk for BestMusicVideo at the iHeartAwards ,2780518314
Fri Jan 06 14:43:12 +0000 2017,"ZAYN FOR BEST VIDEO 
Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 14:39:59 +0000 2017,"ZAYN FOR BEST VIDEO 
Pillowtalk by  for BestMusicVideo at the iHeartAwards! ",2780518314
Fri Jan 06 14:37:52 +0000 2017,"um ZAYN FOR BEST VIDEO

PillowTalk BestMusicVideo iHeartAwards",2780518314
Fri Jan 06 14:31:10 +0000 2017,"ZAYN FOR BEST VIDEO 

 Quote/reply with the following hashtags Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 14:24:49 +0000 2017,"ZAYN FOR BEST VIDEO 
RTs count as votes!  Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 14:23:05 +0000 2017,"ZAYN FOR BEST VIDEO 
Pillowtalk BestMusicVideo iHeartAwards ",2780518314
Fri Jan 06 14:21:14 +0000 2017,"ZAYN FOR BEST VIDEO

We are voting  for BestMusicVideo with PillowTalk at the iHeartAwards ",2780518314
Fri Jan 06 14:19:46 +0000 2017,"ZAYN FOR BEST VIDEO

PillowTalk BestMusicVideo iHeartAwards ",2780518314
